Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
167913,51988161,32.6336,0.4252,-0.4317,-1,EB,0.0092,0.0000,1.7985,6.4355,0.0000,26.0521,1.2412,2.8571,-1,EB,0.0174,0.0900,45.7251,15.7505,3.7651
167913,51550539,33.9795,-0.0908,1.3999,1,EB,0.0145,0.0996,23.9822,8.0970,0.7393,42.8915,0.3842,-1.8420,1,EB,0.0094,0.1056,10.4666,2.6559,2.8924
167913,52177030,31.1361,-0.6987,2.6316,1,EB,0.0125,0.0000,13.4972,6.2730,9.3690,26.6175,-2.1940,-0.4706,1,EE,0.0295,0.0406,0.0000,0.9872,0.3653
167913,52395822,46.4717,0.2509,-2.8470,1,EB,0.0092,0.0000,0.7463,1.4628,0.0000,39.8999,-0.4089,0.4300,-1,EB,0.0087,0.0000,0.0000,1.2210,0.0000
167913,51700952,36.0181,-1.3817,-0.2821,1,EB,0.0097,0.0000,20.5872,6.3204,6.8890,29.8585,-0.3561,3.0295,1,EB,0.0166,0.0282,26.7255,17.9012,5.6982
167913,51836680,42.7243,0.4667,-2.5042,1,EB,0.0101,0.0000,0.8093,1.0465,0.0000,30.3926,-0.9551,0.1229,-1,EB,0.0080,0.0000,0.0000,2.1221,0.0000
167913,52454026,31.3737,-0.6592,2.0467,1,EB,0.0090,0.0000,0.0000,1.7468,0.0000,36.5235,-2.4086,-0.7104,-1,EE,0.0252,0.0089,0.7829,0.5719,0.1990
167913,52456922,35.4319,-1.0641,2.5504,1,EB,0.0098,0.0000,0.0000,2.0895,0.0000,38.2372,-2.3301,-0.6879,-1,EE,0.0240,0.0000,0.0000,0.3840,2.6202
167913,52824421,27.1843,1.5240,-1.4233,1,EE,0.0106,0.0000,1.8224,3.6425,0.3525,35.1647,-0.0362,2.1842,-1,EB,0.0120,0.0656,0.0000,2.8276,0.7196
167913,53230197,29.7922,-0.2222,0.8563,1,EB,0.0085,0.0000,0.0000,2.1112,0.7691,54.4650,0.9686,-1.9936,-1,EB,0.0085,0.0000,0.0000,2.1861,0.0000
167913,53029688,39.0893,-1.4101,-2.1059,-1,EB,0.0129,0.1163,20.0861,6.5848,11.7810,63.3333,-1.0966,1.5030,-1,EB,0.0086,0.0357,7.2075,13.4291,4.8415
167913,52634375,42.8879,1.8136,-1.2273,-1,EE,0.0155,0.0000,0.8430,1.2808,0.2102,43.6552,2.3015,1.8838,1,EE,0.0248,0.0252,0.0000,0.7343,1.1605
167913,53243999,44.4602,1.0093,-1.9632,1,EB,0.0089,0.0000,0.0000,0.9290,1.1296,41.0475,1.9641,1.4354,-1,EE,0.0174,0.0089,0.0000,0.2404,1.0160
167913,53292727,29.7628,-1.8408,2.5253,-1,EE,0.0253,0.0000,8.3232,9.3142,0.7866,75.4811,-2.1149,-0.8008,-1,EE,0.0190,0.0000,2.4748,2.5606,1.6380
167913,52557089,42.1370,1.4126,-3.1287,1,EB,0.0078,0.0000,0.0000,1.0855,0.0000,48.5947,1.6007,0.2003,-1,EE,0.0108,0.0093,1.2474,1.3382,0.3681
167913,53133825,31.5949,0.5922,-2.0595,-1,EB,0.0093,0.0000,0.0000,1.8717,0.0000,31.1932,2.4186,1.0864,1,EE,0.0249,0.0000,0.0000,0.1250,0.7769
167913,52431659,45.1552,-0.7476,-1.1887,1,EB,0.0089,0.0000,2.5469,1.2236,0.0000,46.1540,-0.6220,2.1536,-1,EB,0.0082,0.0189,0.0000,1.2297,0.0000
167913,53082579,49.0103,-1.0640,-0.9778,1,EB,0.0088,0.0000,0.0000,2.2210,0.0000,40.1511,-1.3316,2.1970,-1,EB,0.0073,0.0000,0.0000,3.1778,0.3792
167913,52925880,46.5001,-1.0843,-0.1362,-1,EB,0.0086,0.0000,0.0000,5.0915,0.5757,39.8536,-1.4401,3.0670,1,EB,0.0075,0.0000,0.0000,1.9921,0.0000
167913,53674322,29.2441,0.1915,2.4916,-1,EB,0.0168,0.0784,21.4358,9.8643,8.2536,27.2062,1.5904,-1.0039,1,EE,0.0141,0.0000,17.0199,4.5323,10.5455
167913,53886490,42.4216,0.0798,-0.5293,-1,EB,0.0106,0.0173,0.0000,2.0598,0.0000,29.8413,1.6236,1.8964,1,EE,0.0105,0.0000,0.0000,0.8945,0.0000
167913,54273138,28.3251,-1.4458,-0.8436,1,EB,0.0121,0.0795,5.3262,6.7928,5.4624,46.8258,-2.1005,2.0744,1,EE,0.0193,0.0000,0.0000,3.5142,1.1495
167913,54528541,26.8982,-2.3816,-2.2386,1,EE,0.0294,0.0410,8.7520,3.7211,5.1911,33.4356,-1.2737,1.0449,-1,EB,0.0091,0.0000,1.4147,1.8457,0.0000
167913,53918423,44.3513,0.6639,-2.3830,-1,EB,0.0084,0.0000,0.0000,1.0872,0.0000,44.3975,1.2163,0.8413,1,EB,0.0090,0.0000,0.0000,1.2026,0.0000
167913,54188439,46.6808,0.6780,-0.6362,1,EB,0.0169,0.0259,16.0357,6.3937,8.2525,25.2360,1.9345,2.5487,-1,EE,0.0219,0.0406,13.9111,8.8945,6.2008
167913,54396021,35.1184,-1.2219,-0.7744,1,EB,0.0082,0.0000,0.0000,2.9093,0.0000,38.4805,0.9963,-1.3484,-1,EB,0.0138,0.0261,17.6637,8.4534,3.3031
167913,54230926,38.0952,-1.3300,1.1942,1,EB,0.0113,0.1058,6.2939,13.3869,7.1968,72.9235,-0.7837,-2.0304,-1,EB,0.0096,0.1373,1.1389,2.8843,3.4984
167913,54060751,49.2276,-1.3639,-2.7472,1,EB,0.0078,0.0000,1.0879,1.8794,0.3870,39.6751,-0.8585,0.1190,-1,EB,0.0086,0.0000,2.2954,2.1420,0.0000
167913,53815763,28.8490,0.5807,2.6920,1,EB,0.0095,0.1336,22.0207,7.9322,2.9995,32.2601,1.1334,-0.5553,1,EB,0.0141,0.0257,21.3723,13.4880,7.7691
167913,54085163,36.1759,0.4896,1.7980,1,EB,0.0082,0.0000,0.0000,1.6226,0.0000,29.1246,-1.1071,-1.3806,-1,EB,0.0086,0.0000,0.0000,2.4311,0.5672
167913,53510134,31.9564,-1.6027,0.9631,1,EE,0.0158,0.0326,5.9198,2.2713,3.9918,28.0019,-0.2508,-2.7274,1,EB,0.0093,0.0825,3.7305,8.9348,3.0009
167913,55231215,39.0079,-2.0531,1.6336,-1,EE,0.0174,0.0000,0.0000,2.0121,1.9274,49.1498,-1.9233,-1.6254,1,EE,0.0176,0.0000,0.0000,0.5081,0.0000
167913,55255879,27.7886,0.3389,-1.1235,-1,EB,0.0080,0.0000,0.0000,1.0857,0.0000,26.9691,-1.6255,2.0245,1,EE,0.0115,0.0123,0.0000,1.7292,0.0000
167913,55065402,42.7269,1.9144,-2.6218,1,EE,0.0179,0.0144,0.0000,0.9036,0.0000,44.1306,2.1453,0.4628,-1,EE,0.0198,0.0087,0.0000,1.0386,0.0000
167913,55221362,33.2406,-0.7978,-2.9869,-1,EB,0.0111,0.1008,6.9498,2.0759,1.4722,32.2575,-1.7426,0.3974,-1,EE,0.0139,0.0164,4.7651,9.0788,7.1692
167913,54913239,31.9935,0.0296,2.2480,1,EB,0.0117,0.1473,18.2820,9.8913,1.8080,39.1847,0.3226,-0.4836,1,EB,0.0129,0.0000,5.8820,7.2613,0.0000
167913,55300436,33.4284,2.3160,2.6254,1,EE,0.0261,0.0221,5.2855,3.3805,2.4896,35.9847,2.3894,-0.0971,1,EE,0.0299,0.1325,0.0000,5.5945,10.3396
167913,55402092,72.5964,1.5658,-0.0346,-1,EE,0.0098,0.0302,0.0000,1.9329,0.0000,26.7513,0.9076,-2.9624,1,EB,0.0087,0.0000,0.0000,5.0519,0.0000
167913,54658078,40.6251,-0.3148,3.0783,-1,EB,0.0084,0.0000,5.8794,2.4568,0.0000,26.6682,-1.6772,0.6007,-1,EE,0.0142,0.0000,6.9917,2.6857,0.0000
167913,55608930,41.6844,-0.9430,1.6964,-1,EB,0.0089,0.0000,0.0000,2.6554,0.6363,34.5409,0.3805,-1.3948,1,EB,0.0093,0.0000,0.0000,1.4278,0.0000
167913,55541985,34.9205,-0.2350,1.0575,1,EB,0.0092,0.0000,0.0000,1.0387,0.0000,45.1843,-1.1060,-2.0354,-1,EB,0.0086,0.0000,0.0000,1.1437,0.0000
167913,54626993,73.2429,-0.1031,-1.4436,1,EB,0.0091,0.0000,9.2547,8.7961,1.0923,25.2852,-0.2471,1.4694,-1,EB,0.0128,0.0673,31.8502,13.3968,4.9212
167913,54776185,44.1124,0.9960,-1.0506,-1,EB,0.0088,0.0000,0.0000,1.6834,0.0000,39.0398,1.4481,2.2470,1,EB,0.0091,0.0317,0.0000,0.9043,0.0000
167913,55367869,45.0383,0.5485,2.1959,-1,EB,0.0115,0.0329,10.8860,4.9728,11.3041,44.3781,1.0069,-0.9557,-1,EB,0.0089,0.0000,0.9097,3.9875,0.0000
167913,55466589,42.8090,-2.2064,2.1896,1,EE,0.0206,0.0000,0.0000,0.5853,0.3005,43.4444,-1.7132,-1.3340,-1,EE,0.0141,0.0000,0.0000,0.8961,0.4024
167913,56703999,41.7171,-0.8504,1.5965,-1,EB,0.0124,0.0000,6.7158,8.3555,2.4600,32.1496,-2.1291,-1.6978,1,EE,0.0215,0.0421,5.9626,4.3684,4.2265
167913,56288311,41.6357,-2.0738,0.0068,1,EE,0.0235,0.0897,13.2308,4.4678,4.6360,38.7378,0.1043,-1.2796,-1,EB,0.0156,0.0000,10.5633,12.0212,1.5614
167913,56518058,51.3137,1.1247,-0.3397,-1,EB,0.0144,0.1148,22.4595,15.8076,3.4860,62.4953,1.4106,2.7110,-1,EB,0.0117,0.0671,0.7213,12.9568,1.1036
167913,56318347,26.3561,0.1489,1.3403,1,EB,0.0118,0.1218,2.1480,1.9106,0.0000,28.3545,-1.6455,-1.7222,-1,EE,0.0113,0.0000,1.3282,5.6189,3.8594
167913,56573747,29.5069,-0.6242,1.6378,1,EB,0.0094,0.0000,14.6284,3.5358,5.0051,45.2240,0.6253,-0.7102,-1,EB,0.0107,0.0000,9.0017,7.2052,0.0000
167913,56111986,33.1230,0.1346,-0.9703,1,EB,0.0097,0.0682,7.5303,3.5325,0.0000,59.9476,-1.2957,2.0677,-1,EB,0.0091,0.0000,3.0523,4.6990,4.1882
167913,56365220,54.5586,-0.3562,0.1321,1,EB,0.0094,0.0000,0.0000,1.6714,0.0000,29.6921,-0.3913,3.1394,-1,EB,0.0103,0.0000,0.0000,2.1411,0.0000
167913,55764889,104.2340,0.2514,2.0452,1,EB,0.0095,0.0000,0.0000,1.1215,0.0000,41.5711,-0.7475,1.0059,-1,EB,0.0064,0.0000,0.0000,0.9139,0.0000
167913,56146544,25.7412,-1.1306,0.4683,1,EB,0.0145,0.0276,4.5680,5.0126,1.6101,36.0826,0.3759,-2.7027,1,EB,0.0136,0.0318,10.1021,11.2434,0.0000
167913,55943305,61.1567,1.0464,-2.4758,1,EB,0.0074,0.0000,0.0000,1.7045,0.0000,30.0393,-0.0215,-0.1975,-1,EB,0.0094,0.0000,0.0000,1.8281,0.0000
167913,55744277,32.3759,0.9365,1.2950,-1,EB,0.0079,0.0000,1.3715,1.8828,1.3717,59.8420,1.1716,-2.2514,1,EB,0.0091,0.0000,0.0000,2.1339,0.3455
167913,55744470,31.8934,-1.0049,-2.3782,1,EB,0.0107,0.0000,8.5041,3.4865,6.2116,26.4953,-0.3377,0.9028,1,EB,0.0096,0.1448,4.8588,17.7532,1.4776
167913,56805350,58.1920,-1.1411,1.3763,-1,EB,0.0084,0.0000,0.0000,0.6986,2.8338,42.1477,-0.7493,-1.3762,1,EB,0.0084,0.0000,0.0000,1.6677,0.0000
167913,55711341,58.1039,-1.8806,-0.5191,1,EE,0.0170,0.0459,6.6554,5.3869,5.2541,49.6949,-1.6550,2.6495,-1,EE,0.0136,0.0846,16.4086,9.9931,5.1418
167913,56211693,45.4291,1.0433,-1.5355,1,EB,0.0139,0.0264,0.9704,3.3001,0.4180,36.3948,1.2604,1.3415,-1,EB,0.0086,0.0000,0.0000,1.0794,0.0000
167913,56619669,37.4126,0.1995,-1.0748,1,EB,0.0102,0.0000,4.2232,5.2050,3.3950,32.3014,1.1898,1.9728,1,EB,0.0078,0.0268,17.8351,7.9288,4.2984
167913,55780512,44.3743,-1.4705,-2.6637,1,EB,0.0056,0.0000,0.0000,2.3965,0.0000,44.0343,-1.3864,0.2347,-1,EB,0.0081,0.0000,0.0000,2.4260,0.0000
167913,56586544,26.1677,-0.0900,2.3549,1,EB,0.0103,0.0000,0.0000,2.3421,0.0000,26.1321,-2.4921,-0.7729,-1,EE,0.0281,0.0122,1.3982,0.6205,3.8352
167913,57767279,34.2118,0.5313,0.7471,-1,EB,0.0091,0.0000,0.0000,0.9752,0.0000,39.8906,-0.9664,-2.3427,1,EB,0.0077,0.0000,0.0000,1.1518,0.0000
167913,57727482,35.2379,0.3122,-1.0111,-1,EB,0.0126,0.0000,3.9496,8.8521,2.4540,29.0717,-0.5690,2.1349,1,EB,0.0097,0.0000,17.6863,7.2955,4.6736
167913,57809306,32.5857,-0.2410,2.4175,1,EB,0.0101,0.0477,16.4165,5.3641,2.7687,30.2036,-0.1683,-0.8697,-1,EB,0.0100,0.0288,10.8607,4.4193,0.8557
167913,57684353,39.5666,-0.8826,2.2007,1,EB,0.0088,0.0000,1.1956,1.8845,0.0000,48.0592,-0.0406,-1.3893,-1,EB,0.0098,0.0000,0.0000,1.3592,0.8602
167913,57455259,41.4220,0.7633,0.2907,1,EB,0.0091,0.0912,12.6887,4.8921,0.5143,41.8722,0.3762,-2.3659,-1,EB,0.0137,0.0605,35.3745,12.5360,13.9319
167913,57052202,38.5756,0.7662,-1.1313,-1,EB,0.0087,0.0000,1.3070,4.3886,0.8959,26.7382,-0.9143,1.5124,1,EB,0.0095,0.0000,0.0000,2.8666,0.4894
167913,57077770,27.6533,-2.1240,-0.5201,1,EE,0.0232,0.0868,32.1942,12.9812,4.6924,98.1560,-2.0440,2.8799,-1,EE,0.0190,0.0038,0.0000,0.8834,1.0613
167913,57426706,47.0877,2.0245,-2.7249,1,EE,0.0162,0.1029,0.0000,1.9611,5.9616,43.8051,1.4371,0.5323,1,EB,0.0107,0.0000,2.3087,7.0439,0.0000
167913,57536493,36.7193,0.9562,-1.4737,-1,EB,0.0105,0.0000,8.9576,5.8859,0.5690,39.1855,-0.2914,0.2940,1,EB,0.0138,0.0000,15.2315,6.5888,0.0000
167913,57249924,31.2217,-0.6964,-2.6309,-1,EB,0.0089,0.0000,0.0000,2.3597,0.0000,29.8093,1.1667,0.3398,1,EB,0.0080,0.0000,0.0000,0.9797,0.0000
167913,57818865,25.4382,1.5578,-0.3434,1,EE,0.0093,0.0000,0.0000,1.1427,0.6162,25.2459,-0.9715,2.8920,-1,EB,0.0074,0.0000,0.0000,2.5099,0.0000
167913,57812307,25.6610,-0.4756,0.1305,-1,EB,0.0131,0.0000,0.0000,3.2976,0.0000,81.4488,-0.3411,2.8079,1,EB,0.0087,0.0000,0.0000,2.8235,0.0000
167913,57501544,31.5984,0.7246,2.1322,-1,EB,0.0083,0.0000,0.0000,0.7184,0.0000,38.8206,1.9545,-1.1492,1,EE,0.0159,0.0077,0.0000,1.0789,0.0000
167913,57814504,44.0511,-1.3174,0.6937,-1,EB,0.0087,0.0000,0.0000,1.2276,0.0000,47.2833,-0.2101,-2.6530,1,EB,0.0083,0.0000,0.0000,1.6002,0.0000
167913,57315550,28.7626,-1.0925,1.5046,1,EB,0.0131,0.0000,15.9089,6.1248,2.9978,25.1559,1.3323,-2.9239,-1,EB,0.0094,0.0371,9.0514,3.9035,0.0000
167913,57818086,33.4194,-0.2986,-1.8729,1,EB,0.0089,0.0000,0.0000,1.0437,0.0000,34.2471,-1.8810,1.0343,-1,EE,0.0156,0.0000,0.0000,1.1692,0.9580
167913,71334435,41.6148,1.1312,-2.5726,1,EB,0.0088,0.0000,1.1158,2.2476,0.0000,47.2197,1.7331,0.2896,-1,EE,0.0117,0.0000,0.0000,0.4895,0.0000
167913,71680659,37.1401,0.0767,0.7156,-1,EB,0.0092,0.0000,3.2593,3.8000,4.6165,34.6125,1.8787,-1.4316,1,EE,0.0216,0.0504,11.3651,6.9959,7.0020
167913,71757171,60.0252,2.2117,1.1018,1,EE,0.0246,0.0709,6.3808,1.0431,4.0087,31.9674,2.1975,-2.0816,-1,EE,0.0199,0.0691,0.0000,0.3077,11.6495
167913,71777549,34.4240,-0.1505,-0.0260,1,EB,0.0094,0.0000,0.0000,1.4525,0.0000,34.5415,-1.8299,3.0258,-1,EE,0.0142,0.0000,0.0000,1.1018,0.0000
167913,72135306,36.2632,2.0535,-1.6151,1,EE,0.0211,0.0910,55.1891,23.2493,23.8547,65.7155,2.1940,1.4324,-1,EE,0.0257,0.0270,12.6687,2.9610,2.1758
167913,71125455,25.3276,-1.3116,1.0245,-1,EB,0.0136,0.0823,22.1297,3.9278,6.1148,33.7912,0.2370,-2.7175,-1,EB,0.0117,0.1083,1.1425,11.4501,1.6448
167913,71145510,30.0643,0.9202,1.9347,1,EB,0.0123,0.0000,0.0000,5.4910,0.0000,30.2788,-0.1539,-1.0240,1,EB,0.0136,0.0000,15.5097,5.1941,1.4797
167913,71513422,46.0918,2.0562,1.5194,1,EE,0.0165,0.0998,39.1359,9.3890,22.3244,27.2021,1.9058,-1.6623,1,EE,0.0197,0.1059,1.2660,4.0340,2.7947
167913,71267580,38.8415,1.0545,-2.9243,1,EB,0.0085,0.0000,0.7858,3.5542,0.0000,51.3921,1.7360,0.2878,-1,EE,0.0120,0.0080,0.0000,1.7140,2.5177
167913,71412036,43.2176,0.4584,2.4372,1,EB,0.0106,0.0000,0.0000,1.0283,0.7104,29.9483,-1.0902,0.0201,-1,EB,0.0124,0.0000,13.3308,6.8283,9.2344
167913,72159127,42.7119,0.3531,-2.3683,1,EB,0.0092,0.0000,1.2355,1.7642,0.0000,30.7712,0.9562,0.5187,-1,EB,0.0088,0.1767,2.7733,3.3245,1.2535
167913,71216545,31.3891,0.2903,-2.5242,1,EB,0.0135,0.0000,18.4336,10.8988,0.8132,45.3880,1.9224,0.6762,-1,EE,0.0228,0.0000,0.0000,2.1794,0.2449
167913,73155532,40.2973,-2.0677,-2.7124,-1,EE,0.0197,0.0442,14.6883,5.9165,0.9805,31.3615,-1.8544,0.0410,-1,EE,0.0200,0.0000,2.6632,1.6290,0.5383
167913,72298107,45.5731,-0.3780,-0.4097,1,EB,0.0095,0.0000,0.7430,0.8904,0.0000,46.5192,-0.2100,2.8247,-1,EB,0.0092,0.0000,0.0000,1.9361,0.0000
167913,72306112,41.3134,0.3463,0.8942,-1,EB,0.0093,0.0000,2.6995,1.9330,1.1298,35.3987,1.9057,-2.0321,1,EE,0.0185,0.0000,2.0802,0.4259,0.0000
167913,73045029,38.6770,-0.0480,-0.5642,-1,EB,0.0244,0.0000,20.7957,8.6451,2.6528,73.0624,0.0157,2.5793,1,EB,0.0096,0.0313,1.3734,7.0251,0.0000
167913,72663898,33.8122,-0.8107,-2.7163,-1,EB,0.0094,0.0511,3.1563,5.3922,2.7234,38.8710,-1.5860,0.3630,1,EE,0.0099,0.0000,0.0000,2.4795,0.0000
167913,72899922,30.9488,-1.6130,-2.7689,-1,EE,0.0126,0.0000,0.0000,1.4806,0.0000,31.0927,0.1670,0.3930,1,EB,0.0103,0.0000,0.0000,1.6099,0.0000
167913,73041993,43.6981,1.0750,-1.3242,1,EB,0.0086,0.0000,0.0000,2.2915,0.0000,37.5613,1.8175,1.7565,-1,EE,0.0134,0.0000,2.3200,1.5080,3.5591
167913,73186780,46.5366,-1.2875,-1.6116,-1,EB,0.0093,0.0000,0.0000,1.1910,0.4736,35.2605,-0.1097,1.8840,1,EB,0.0094,0.0000,0.0000,1.5616,0.0000
167913,72718745,47.4372,-0.6305,0.4013,1,EB,0.0093,0.0000,0.0000,1.5517,0.0000,35.7148,-1.4187,-2.5902,-1,EB,0.0086,0.0114,0.0000,2.1534,1.0413
167913,73644035,45.7681,-0.6475,-0.4528,-1,EB,0.0094,0.0000,0.0000,2.0712,0.0000,43.2946,-0.3091,2.8803,1,EB,0.0092,0.0000,0.0000,1.9139,0.0000
167913,74166437,30.7208,1.6979,0.0229,-1,EE,0.0123,0.0000,11.9646,4.3855,2.8298,30.4600,2.0023,2.9654,1,EE,0.0239,0.0088,5.0706,5.3966,3.5689
167913,73916960,37.0241,0.6296,1.5901,1,EB,0.0088,0.0000,0.0000,2.1349,0.0000,42.5910,1.6167,-1.6994,-1,EE,0.0109,0.0000,0.0000,1.6750,0.5656
167913,74272088,38.3252,-0.1998,0.9303,-1,EB,0.0116,0.1000,4.2106,4.8872,2.3969,28.2023,1.0885,-1.2052,1,EB,0.0101,0.1208,11.2156,7.8894,3.3916
167913,73571269,35.1278,2.0382,-0.1256,-1,EE,0.0251,0.0428,2.7449,1.8622,3.1716,30.6744,2.4319,2.8759,-1,EE,0.0459,0.0227,0.0000,0.7923,4.5371
167913,74237317,30.8922,0.9580,2.2919,1,EB,0.0175,0.0157,3.9279,2.1754,6.1530,37.0319,1.8412,-0.6229,-1,EE,0.0179,0.0466,5.5022,3.0084,7.0082
167913,73675774,31.1601,-0.9958,1.3239,1,EB,0.0088,0.0000,0.0000,2.8373,0.0000,53.8079,-1.9541,-1.6130,-1,EE,0.0175,0.0000,0.0000,1.0160,0.2209
167913,74235934,32.9308,-1.1178,1.2916,1,EB,0.0089,0.0000,0.0000,1.2507,0.0000,37.5584,0.3440,-2.0045,-1,EB,0.0080,0.0000,1.0452,1.7877,0.0000
167913,74026471,66.6672,0.1015,0.6653,1,EB,0.0091,0.0124,0.0000,1.6205,0.0000,32.3984,0.3050,-2.2770,-1,EB,0.0094,0.0000,1.7451,1.8528,0.0000
167913,73826521,30.3051,-1.1393,-3.0815,1,EB,0.0082,0.0000,0.0000,1.6207,0.6759,36.0816,0.5463,0.0153,-1,EB,0.0088,0.0000,0.0000,1.9035,0.6891
167913,74491795,25.4327,0.2533,2.0977,1,EB,0.0089,0.0321,0.0000,0.7619,0.0000,31.8282,2.0121,-1.6139,-1,EE,0.0189,0.0000,0.0000,0.6419,1.1690
167913,75209827,39.5618,-1.0868,1.1868,-1,EB,0.0091,0.0000,0.0000,2.0875,0.0000,35.6533,-2.4115,-1.7249,1,EE,0.0278,0.0048,0.0000,1.7262,0.0000
167913,74448205,32.7213,-0.8085,0.0175,-1,EB,0.0089,0.0000,0.0000,1.9188,0.0000,29.7636,1.0826,-2.5683,1,EB,0.0084,0.0000,0.0000,1.4106,0.0000
167913,74704575,44.6054,2.5358,-0.4864,-1,EE,0.0449,0.0343,8.6760,0.7821,4.8965,32.3726,2.1558,2.7316,-1,EE,0.0259,0.0000,0.0000,2.6554,2.3930
167913,74348461,41.0417,0.8336,1.9205,-1,EB,0.0098,0.0000,0.0000,1.9208,0.6613,28.0328,0.6513,-0.9248,1,EB,0.0093,0.1295,0.9204,6.2399,1.5219
167913,74850053,30.6980,-1.7767,-0.1800,1,EE,0.0150,0.0000,2.8586,0.9951,0.8127,64.2443,-1.3353,-2.8211,-1,EB,0.0086,0.0000,0.0000,1.9231,2.2189
167913,74629803,28.7897,0.5637,1.9212,1,EB,0.0083,0.0000,0.0000,1.6733,0.0000,48.2408,-0.7227,-1.4911,-1,EB,0.0088,0.0000,0.0000,2.5540,0.0000
167913,74424780,25.3591,1.6892,2.4634,1,EE,0.0107,0.0000,0.7378,2.3641,0.0000,27.3705,-0.6064,-0.6673,-1,EB,0.0078,0.0000,0.0000,3.8323,0.0000
167913,74873490,42.5998,-2.4460,1.0031,1,EE,0.0272,0.0000,0.0000,0.4468,0.2524,44.0028,-1.6881,-2.1509,-1,EE,0.0110,0.0000,0.0000,1.8189,0.0000
167913,76340964,33.0018,0.9005,0.6473,1,EB,0.0095,0.0000,0.0000,0.8157,0.4789,35.3832,2.3603,-2.9213,-1,EE,0.0249,0.0000,0.0000,0.4956,0.0000
167913,75592965,36.5581,0.7083,0.6953,1,EB,0.0087,0.0000,0.0000,2.7227,0.0000,30.3910,2.3786,-2.3575,-1,EE,0.0262,0.0241,0.0000,0.6088,1.8220
167913,76107626,25.4988,0.0496,-1.3555,-1,EB,0.0117,0.0000,1.3292,3.5211,0.0000,35.7181,2.2660,1.9674,1,EE,0.0278,0.0396,0.0000,2.9570,1.9951
167913,76245562,36.7639,-0.7667,1.8271,-1,EB,0.0116,0.0989,20.6788,12.3271,3.1500,27.3420,-2.1584,-1.3300,-1,EE,0.0278,0.0585,3.0681,0.8034,5.8052
167913,75699758,41.6571,1.7141,2.2593,-1,EE,0.0119,0.0000,0.0000,1.8309,0.0000,45.4812,2.0194,-1.2129,1,EE,0.0177,0.0000,0.0000,1.1926,0.0000
167913,75943726,38.8272,0.1169,1.2324,-1,EB,0.0105,0.1025,8.8264,6.5289,2.5169,45.8713,1.3354,-2.1118,1,EB,0.0079,0.0000,0.0000,3.3266,0.0000
167913,76446998,38.8169,0.0105,1.4951,1,EB,0.0091,0.0000,0.0000,2.5885,0.0000,37.8481,-1.0392,-1.6293,-1,EB,0.0071,0.0000,0.0000,1.1366,0.0000
167913,76075463,39.0727,1.1078,-1.9570,1,EB,0.0118,0.1364,3.2318,5.6442,1.9022,51.3499,1.9605,1.1480,-1,EE,0.0174,0.0493,26.0842,5.1047,10.7848
167913,76184302,26.9847,0.1304,-1.5467,-1,EB,0.0107,0.1213,39.2504,26.1580,6.2945,25.3321,-1.5846,1.7404,-1,EE,0.0116,0.0000,8.0297,4.3977,0.5714
167913,75785063,48.0866,-0.7016,2.1981,1,EB,0.0080,0.0000,0.9440,2.2674,0.0000,28.4315,-2.1885,-0.1613,-1,EE,0.0210,0.0362,3.9781,0.4271,4.4666
167913,76689928,38.1580,2.1320,-2.6626,-1,EE,0.0249,0.0000,25.9053,5.2115,1.9319,54.6833,2.1233,0.7467,-1,EE,0.0172,0.0551,6.4669,0.7176,1.3517
167913,77352792,39.4752,-0.4925,0.5152,1,EB,0.0094,0.0000,0.0000,2.1305,0.0000,50.1098,-0.8557,-2.3190,-1,EB,0.0089,0.0000,2.8165,1.6416,2.6849
167913,76985467,49.5071,0.4494,-2.5019,1,EB,0.0094,0.0000,0.0000,3.1335,0.0000,33.7124,2.3348,-1.9823,-1,EE,0.0244,0.0000,0.0000,0.0000,0.5595
167913,76976042,49.5572,-0.4384,-0.7693,-1,EB,0.0094,0.0000,0.0000,1.2465,0.0000,25.9370,-1.4097,2.3144,1,EB,0.0128,0.0193,3.6877,2.8278,0.8075
167913,76995554,46.9460,-1.4237,0.7551,-1,EB,0.0084,0.0000,0.0000,1.4542,0.0000,55.9046,-1.3407,-2.7148,1,EB,0.0089,0.0000,0.0000,0.7129,0.5042
167913,76989221,51.3252,-1.3283,1.1860,1,EB,0.0104,0.0512,9.2713,8.1808,1.9771,39.3171,-2.2854,-1.8741,1,EE,0.0301,0.0898,4.1689,1.7232,3.7612
167913,77131117,33.9356,0.7161,-0.1084,1,EB,0.0086,0.0000,2.7449,2.1841,0.0000,49.3237,-0.0779,2.6681,-1,EB,0.0080,0.0000,0.0000,1.9960,0.0000
167913,76791229,36.3229,-0.6786,-0.9405,-1,EB,0.0113,0.0271,13.8454,8.0516,5.8620,58.1203,0.5482,2.3501,-1,EB,0.0102,0.1213,8.8298,10.2715,5.3733
167913,76792125,51.9817,1.8823,2.8769,1,EE,0.0201,0.0000,17.0742,3.8338,1.6379,28.1325,2.2620,-0.1303,1,EE,0.0224,0.0408,7.2547,3.3342,9.9081
